overlay_borrow_ratio,hyper_borrow_ratio,hyper_short_leverage,funding_weight,borrow_weight,start_equity,end_equity,total_pnl,total_return,annualized_return,funding_pnl,borrow_interest,gross_carry_pnl,setup_cost,close_cost,operation_cost,net_carry_pnl,directional_pnl,max_drawdown,annualized_vol,sharpe,funding_events,min_ltv,max_ltv,min_health_factor,carry_entries,carry_exits,carry_time_share,spot_time_share,long_perp_time_share,short_perp_time_share,edge_apr_mean,edge_apr_median,edge_apr_q75,edge_apr_positive_share
0.4,0.3,3.25,0.975,0.7,9575599.0,8346253.415258061,-1229345.5847419389,-0.1283831522959492,-0.1283831522959492,370208.71885578753,212048.81294724933,158159.9059085382,82665.44650000002,160023.084375,242688.53087500003,-84528.62496646182,-1387505.4906504771,-0.3336872363245803,0.31927736220486974,-0.2705222654521866,1095,0.0,0.592901357216928,1.3492969619013702,23,23,0.5716242438077845,0.4283757561922155,0.0,0.5716242438077845,0.007834603272796664,0.007803820798252967,0.028674064109359885,0.6030150753768844
0.25,0.45,2.0,0.9,0.7,9575599.0,8326545.310207098,-1249053.6897929022,-0.13044131127388503,-0.13044131127388503,325616.61444845377,198558.92429349286,127057.6901549609,95751.73615000001,155580.23515000002,251331.97130000003,-124274.28114503913,-1376111.379947863,-0.31900586155253474,0.3191499587023193,-0.2781505817464976,1095,0.0,0.6866758206112066,1.1650330126491482,27,27,0.5378381463303276,0.4621618536696724,0.0,0.5378381463303276,0.004460240113832202,0.0045922841448775426,0.024041246982541394,0.5619004111466424
0.3,0.25,3.5,0.875,0.55,9575599.0,8321524.85279352,-1254074.1472064797,-0.1309656082305117,-0.13096560823051173,358461.35269743495,190528.89833456356,167932.4543628714,57674.071125,121328.74278750001,179002.81391250002,-11070.359549628629,-1422006.601569351,-0.29109199836939315,0.3084985684350395,-0.3005364506455904,1095,0.0,0.5099397967187668,1.5688126424876823,21,21,0.6437621276110033,0.3562378723889967,0.0,0.6437621276110033,0.011056620492836242,0.011144708561044443,0.02952211116982715,0.6761078117862037
0.7,0.4,3.5,1.4000000000000001,1.1,9575599.0,8314584.484070208,-1261014.515929792,-0.13169040557460604,-0.13169040557460598,510427.64311163,314283.6243696782,196144.0187419518,159615.63805000004,301591.54935000004,461207.18740000005,-265063.16865804826,-1457158.5346717439,-0.3218405220977826,0.3113410743990294,-0.29767414304233375,1095,0.0,0.7934279439835373,1.0082831164018078,29,29,0.5424038351786326,0.45759616482136745,0.0,0.5424038351786326,0.00636621291050499,0.006434438114686317,0.036939778185720314,0.5582457743261764
0.5,0.4,3.0,1.2000000000000002,0.9,9575599.0,8309217.621414138,-1266381.378585862,-0.13225087836132884,-0.13225087836132887,451054.93223448,268672.1149279645,182382.81730651547,118210.8645,220874.23909999998,339085.1036,-156702.2862934845,-1448764.1958923775,-0.3243315150173801,0.307542395170979,-0.3072624204572139,1095,0.0,0.7352009292157979,1.0881379065357277,26,26,0.5615797283415135,0.43842027165848646,0.0,0.5615797283415135,0.007662801951478242,0.007691029032811561,0.03364517846221462,0.5810872544540886
0.45,0.3,3.5,1.05,0.75,9575599.0,8296257.836709245,-1279341.163290755,-0.13360429601226564,-0.13360429601226564,398718.05764865177,227504.0569831722,171214.00066547957,91667.37525,180929.69025000004,272597.0655,-101383.06483452045,-1450555.1639562345,-0.3289012431591031,0.31782676921853453,-0.29211094253299763,1095,0.0,0.613346231603718,1.304320396504659,24,24,0.5725373815774455,0.4274626184225545,0.0,0.5725373815774455,0.008635243732208175,0.008567168265985324,0.03103050198410832,0.6030150753768844
0.55,0.3,4.0,1.2,0.8500000000000001,9575599.0,8277180.662626238,-1298418.3373737624,-0.13559656553848615,-0.1355965655384861,464883.75840294705,263630.01896907506,201253.739433872,116150.42515000005,236559.32912500002,352709.7542750001,-151456.01484112808,-1499672.0768076344,-0.31203802801567426,0.31012023173366154,-0.31458622838897543,1095,0.0,0.6502789079153406,1.2302413476159548,27,27,0.5862344481223605,0.4137655518776395,0.0,0.5862344481223605,0.010236524651031186,0.010246746862494951,0.03574477258198943,0.6066697121973504
0.7,0.35,4.0,1.4,1.0499999999999998,9575599.0,8275400.391489202,-1300198.6085107978,-0.13578248300819593,-0.13578248300819595,527546.9527263009,314142.07919685694,213404.87352944398,137916.597,272844.6483000001,410761.2453000001,-197356.37177055614,-1513603.4820402418,-0.325879836468393,0.30797208295066614,-0.3196434158744114,1095,0.0,0.7568244859574393,1.0570482520632778,26,26,0.5624928661111745,0.43750713388882545,0.0,0.5624928661111745,0.008939935610057946,0.008972867204946819,0.03925270820591704,0.5810872544540886
0.35,0.45,2.25,1.0125,0.8,9575599.0,8271683.440303574,-1303915.5596964257,-0.13617065206014012,-0.13617065206014012,364974.12844122713,225431.19644392747,139542.93199729966,107920.08120000002,181828.31798125,289748.39918125,-150205.46718395036,-1443458.4916937253,-0.31757408287783306,0.3194274369429271,-0.2983287459068404,1095,0.0,0.7266410800118582,1.1009561969534458,27,27,0.5350987330213446,0.4649012669786554,0.0,0.5350987330213446,0.00437433945317298,0.004458572795529442,0.026488396161584465,0.5573321151210598
0.55,0.45,2.75,1.2375,1.0,9575599.0,8269508.790377015,-1306090.2096229848,-0.13639775533864615,-0.13639775533864618,439453.84924161213,275533.0101526381,163920.83908897405,149570.1205,264728.245925,414298.366425,-250377.52733602596,-1470011.0487119588,-0.3208679831405594,0.3201286910842959,-0.2977942289724222,1095,0.0,0.7911011758193618,1.0112486549794615,30,30,0.5241410797854126,0.47585892021458737,0.0,0.5241410797854126,0.00420253813185456,0.004032785932067101,0.0314020462657507,0.5436272270443124
0.35,0.3,3.0,0.8999999999999999,0.6499999999999999,9575599.0,8267037.545507753,-1308561.4544922467,-0.13665583265258358,-0.13665583265258352,341731.12509765,196902.46916530293,144828.65593234706,76760.77174999999,145475.53125000003,222236.303,-77407.64706765296,-1453390.1104245938,-0.34100924997339643,0.32316155599143215,-0.29291253971850995,1095,0.0,0.5709420476903745,1.4011929988975784,23,23,0.5716242438077845,0.4283757561922155,0.0,0.5716242438077845,0.007033962813385156,0.007033630343645965,0.02631623138622721,0.6030150753768844
0.75,0.4,3.75,1.5,1.15,9575599.0,8255696.430292778,-1319902.5697072223,-0.13784020923466223,-0.13784020923466223,557983.0136223187,337380.2260532717,220602.78756904707,157393.8225249999,304957.571625,462351.3941499999,-241748.60658095282,-1540505.3572762692,-0.31524068565722196,0.30563671945029075,-0.33223046623602237,1095,0.0,0.8052200653315887,0.9935172190108812,27,27,0.5551877639538866,0.4448122360461135,0.0,0.5551877639538866,0.008291641089571321,0.00860273216658454,0.04082004136838534,0.5692096847875743
0.35,0.35,2.75,0.9624999999999999,0.7,9575599.0,8249716.482108669,-1325882.5178913306,-0.13846470783617093,-0.13846470783617093,364463.92564516107,210685.05270621006,153778.872938951,85689.29460000002,158671.067625,244360.36222500002,-90581.489286049,-1479661.3908302817,-0.33165271240794725,0.3159827555925083,-0.3134669468901889,1095,0.0,0.6148606667434808,1.3011077846906072,24,24,0.5688848304988015,0.4311151695011985,0.0,0.5688848304988015,0.0072722094129692525,0.007289270416367261,0.027952278768501097,0.600274097761535
0.6,0.4,3.25,1.3,1.0,9575599.0,8241555.750494257,-1334043.2495057434,-0.13931695025091834,-0.1393169502509184,477795.60299897764,289959.85451685684,187835.7484821208,146230.0325,275161.81425000005,421391.84675,-233556.09826787922,-1521878.997987864,-0.32107397959808126,0.3109778816824114,-0.32674104183878605,1095,0.0,0.7663792640750068,1.0438695793336374,29,29,0.5497089373359205,0.4502910626640794,0.0,0.5497089373359205,0.0070145074309916145,0.007230432432085737,0.0352125116246829,0.5655550479671083
0.2,0.3,2.5,0.75,0.5,9575599.0,8231132.793686878,-1344466.206313122,-0.14040544161395252,-0.14040544161395252,294106.6275480072,162664.991086555,131441.63646145217,63294.159,118707.84280000001,182002.00180000003,-50560.365338547854,-1475907.8427745742,-0.3065107060586284,0.318823617647827,-0.31489778713700034,1095,0.0,0.5022134361624218,1.5929482216028774,25,25,0.6072366168245634,0.3927633831754366,0.0,0.6072366168245634,0.008006404594115092,0.008150230081130302,0.023859108639236803,0.646870717222476
0.4,0.45,2.5,1.125,0.8500000000000001,9575599.0,8229425.934535033,-1346173.065464967,-0.14058369251521152,-0.14058369251521152,417534.6471141515,249052.95506409334,168481.69205005816,116310.52392500004,206698.6288625,323009.15278750006,-154527.4607374419,-1514654.757515025,-0.3195208608190603,0.3080837834692689,-0.33749641036027084,1095,0.0,0.7444827136728641,1.0745716257846263,27,27,0.5542746261842255,0.44572537381577443,0.0,0.5542746261842255,0.0068621614920667245,0.006950218068779872,0.03123324688098046,0.5737779808131567
0.35,0.4,2.5,1.0,0.75,9575599.0,8204825.071261845,-1370773.9287381554,-0.14315281255388362,-0.14315281255388368,374068.97967321204,222758.45527816156,151310.52439505048,94613.19450000001,168391.87402499997,263005.068525,-111694.54412994953,-1522084.4531332059,-0.33613642880637395,0.3143029249610522,-0.3341813232113232,1095,0.0,0.6812260125111169,1.1743532767503426,25,25,0.5579271772628696,0.44207282273713044,0.0,0.5579271772628696,0.006385668292898531,0.006409190860676296,0.02803764871851217,0.5810872544540886
0.25,0.25,3.25,0.8125,0.5,9575599.0,8200915.676627876,-1374683.3233721238,-0.14356107888103123,-0.1435610788810312,333433.1327034156,174256.07791415023,159177.05478926536,52461.195499999994,109836.7365,162297.932,-3120.877210734645,-1533860.3781613891,-0.2957173540205178,0.31027759299609264,-0.34408234399537424,1095,0.0,0.48269511564300416,1.6573608766152732,21,21,0.6465015409199864,0.3534984590800137,0.0,0.6465015409199864,0.010818373893252147,0.010967774283943507,0.02795547322257014,0.6834170854271356
0.45,0.25,4.0,1.0,0.7,9575599.0,8185154.679258226,-1390444.3207417736,-0.1452070330787425,-0.1452070330787425,387818.5951580687,217927.7799037759,169890.8152542928,95653.29130000004,195726.68182499998,291379.973125,-121489.15787070722,-1560335.1359960665,-0.32716368666720086,0.32249238445883527,-0.32504184168528905,1095,0.0,0.5724564828301374,1.3974861391121334,27,27,0.5880607236616825,0.41193927633831756,0.0,0.5880607236616825,0.00895939099245149,0.008863227869126682,0.03013995192769216,0.6148926450433988
0.3,0.4,2.25,0.9,0.7,9575599.0,8166796.936914676,-1408802.0630853241,-0.1471241708310179,-0.14712417083101792,325616.61444845377,198558.92429349286,127057.6901549609,95751.73615000001,162344.59319999997,258096.32934999999,-131038.63919503908,-1535859.753240285,-0.3342925604147451,0.3258340614118541,-0.32526846780950824,1095,0.0,0.6602652121261602,1.211634333155114,27,27,0.5378381463303276,0.4621618536696724,0.0,0.5378381463303276,0.004460240113832202,0.0045922841448775426,0.024041246982541394,0.5619004111466424
0.2,0.25,2.75,0.6875,0.45,9575599.0,8166631.562797589,-1408967.4372024108,-0.14714144119886502,-0.14714144119886496,269944.1210513026,147619.81477529937,122324.30627600322,56964.7431,110777.33598125,167742.07908125,-45417.77280524679,-1531291.743478414,-0.3214685881494508,0.32757248276829437,-0.3218633635467278,1095,0.0,0.45199209254617956,1.769942468447642,25,25,0.6118023056728684,0.3881976943271316,0.0,0.6118023056728684,0.007768157994530994,0.007893726133278784,0.022235611657614462,0.6578346276838739
0.3,0.25,3.25,0.8125,0.55,9575599.0,8159797.9516402865,-1415801.0483597135,-0.14785508962517263,-0.1478550896251727,317678.24577846844,177357.96252948305,140320.2832489854,69579.67005,138834.70839375,208414.37844375003,-68094.09519476464,-1556121.331608699,-0.3266376100098001,0.32574476300322003,-0.3280738846194479,1095,0.0,0.5023820197801716,1.592413678240431,25,25,0.6026709279762584,0.39732907202374157,0.0,0.6026709279762584,0.008244651193699189,0.008289017022957347,0.025425746586493818,0.6404751027866605
0.75,0.35,4.0,1.4,1.1,9575599.0,8157181.095960613,-1418417.9040393867,-0.1481283733831572,-0.1481283733831572,510427.64311163,314283.62436967815,196144.01874195185,159615.63805000004,308772.30052499997,468387.93857500004,-272243.9198330482,-1614561.9227813384,-0.33623810684977995,0.3176270885082979,-0.34571778379963036,1095,0.0,0.7707585741554362,1.0379385021783316,29,29,0.5424038351786326,0.45759616482136745,0.0,0.5424038351786326,0.0063662129105049765,0.00643443811468631,0.0369397781857203,0.5582457743261764
0.4,0.25,3.75,0.9375,0.65,9575599.0,8147065.628402026,-1428533.3715979736,-0.14918475299539732,-0.14918475299539735,363564.82678618724,203291.08876349402,160273.73802269323,88820.91335,180550.02380000002,269370.93715,-109097.19912730678,-1588807.1096206668,-0.3320569212511727,0.3244141048350952,-0.3355744366666209,1095,0.0,0.5505512602728613,1.4530890358937845,27,27,0.5898869992010044,0.41011300079899554,0.0,0.5898869992010044,0.008721144392867386,0.00873999953918906,0.028559022481007848,0.6249428962996803
0.3,0.25,4.0,1.0,0.55,9575599.0,8144582.94419239,-1431016.05580761,-0.1494440249437774,-0.1494440249437774,430956.25524371176,205692.34635618946,225263.9088875223,64105.503825000014,149938.59725,214044.101075,11219.807812522282,-1656279.9646951323,-0.2894334032182464,0.2769997060994592,-0.44556805983077524,1095,0.0,0.5185173721984745,1.5428605537516717,24,24,0.6958109804816802,0.30418901951831984,0.0,0.6958109804816802,0.016680559091110353,0.01712126389073948,0.037380311259956646,0.7272727272727273
0.65,0.4,3.25,1.3,1.05,9575599.0,8141542.968909539,-1434056.0310904607,-0.14976149597434696,-0.14976149597434696,462367.0664736286,289949.9589000911,172417.1075735375,157055.80012499998,288794.4501,445850.25022499997,-273433.14265146246,-1606473.1386639983,-0.33268467031841154,0.32466923349915244,-0.3371445535306724,1095,0.0,0.7803134325127336,1.025229051131252,30,30,0.5250542175550736,0.47494578244492636,0.0,0.5250542175550736,0.004440784731438654,0.0042702530203371225,0.03300846455820489,0.5436272270443124
0.25,0.3,3.25,0.975,0.55,9575599.0,8139523.239982745,-1436075.7600172553,-0.14997242052609505,-0.14997242052609505,418179.25621458504,204731.20866768013,213448.0475469049,59240.71285,130499.31125,189740.0241,23708.023446904903,-1649523.8075641603,-0.2825272041364707,0.27457093985458314,-0.45421451612521463,1095,0.0,0.5392580670864133,1.4835197632227617,22,22,0.6912452916333752,0.30875470836662483,0.0,0.6912452916333752,0.015555771371455529,0.0159866354471929,0.03586445026949214,0.7208771128369118
0.5,0.35,3.25,1.1375,0.85,9575599.0,8135830.228476657,-1439768.7715233434,-0.1503580895068124,-0.1503580895068124,427562.48784726753,253745.88632085556,173816.60152641198,111643.59425000001,212753.86266249995,324397.45691249997,-150580.855386088,-1613585.3730497553,-0.34104656133164135,0.3154295676247556,-0.35862863395231237,1095,0.0,0.694356433148254,1.1521460186848875,26,26,0.5615797283415135,0.43842027165848646,0.0,0.5615797283415135,0.007424555351894136,0.007462953637752283,0.03204737938098046,0.5829145728643216
0.6,0.35,3.5,1.2249999999999999,0.95,9575599.0,8128216.209935676,-1447382.7900643237,-0.15115323752219822,-0.15115323752219822,446972.1542935402,271801.88041524694,175170.2738782933,134090.05327499998,254886.8392375,388976.8925125,-213806.6186342067,-1622553.063942617,-0.34131316402805545,0.3196979516982472,-0.3525315470081514,1095,0.0,0.7280603008712556,1.0988100835090933,28,28,0.5433169729482936,0.45668302705170644,0.0,0.5433169729482936,0.0062138669715800995,0.006438041062412192,0.03283439203582997,0.5619004111466424
0.45,0.45,2.25,1.0125,0.9,9575599.0,8126187.719657421,-1449411.280342579,-0.1513650770403584,-0.1513650770403584,323992.67735970096,213653.82947239478,110338.84788730618,121631.05890000002,195217.55955,316848.61845,-206509.77056269383,-1559750.1282298851,-0.3439851649690058,0.34353423688663415,-0.30575197142324034,1095,0.0,0.7610938898400061,1.0511186736345663,27,27,0.4602214359091428,0.5397785640908572,0.0,0.4602214359091428,-0.0007731059459329292,-0.001230127846300895,0.021947003368670878,0.48789401553220646
0.45,0.4,2.75,1.1,0.8500000000000001,9575599.0,8121738.081463699,-1453860.9185363008,-0.1518297621419089,-0.1518297621419089,400719.8536967556,242383.99915076565,158335.85454598995,119888.56577500002,216479.233325,336367.79910000006,-178031.94455401012,-1612196.7730822908,-0.3332788482506823,0.3205289905928509,-0.35325960300989184,1095,0.0,0.7188108959600067,1.1129491838483632,28,28,0.5414906974089716,0.4585093025910284,0.0,0.5414906974089716,0.005737373772411906,0.005919535753210907,0.029606913597847874,0.5637277295568753
0.5,0.3,3.75,1.125,0.8,9575599.0,8116589.207489261,-1459009.7925107386,-0.15236746991083677,-0.15236746991083683,433057.6841017004,246426.05175369346,186631.6323480069,113426.54080000002,228130.378125,341556.918925,-154925.2865769931,-1645641.4248587454,-0.3205909546308514,0.3149613270079629,-0.3671382128076556,1095,0.0,0.6324281143647232,1.2649659017825348,28,28,0.5825818970437164,0.4174181029562835,0.0,0.5825818970437164,0.00943588419161968,0.00936788795152399,0.03338763728304888,0.6048423937871175
0.55,0.45,2.5,1.125,1.0,9575599.0,8113744.082127795,-1461854.9178722054,-0.15266459235314733,-0.15266459235314733,361486.41760548856,238310.76216398217,123175.65544150639,139918.643,231595.36910000004,371514.01210000005,-248338.35665849366,-1585030.5733137117,-0.34282078894321055,0.34247749712323317,-0.31222787397070284,1095,0.0,0.7911011758193618,1.0112486549794615,28,28,0.4620477114484648,0.5379522885515352,0.0,0.4620477114484648,-0.0008590066065921397,-0.0013668087181121016,0.0243855592985232,0.48789401553220646
0.2,0.15,4.0,0.6,0.35,9575599.0,8104522.237607171,-1471076.7623928292,-0.15362764902674278,-0.15362764902674275,250337.78116315004,125706.18990216492,124631.59126098512,29806.524124999996,66503.1788,96309.70292499999,28321.88833598513,-1595708.3536538142,-0.3391477437711333,0.33493945129486585,-0.3302879052907972,1095,0.0,0.3613188425555381,2.2141109341039487,17,17,0.6583723319255793,0.34162766807442074,0.0,0.6583723319255793,0.008978846374845029,0.00915866328397132,0.021561765285131367,0.704431247144815
0.65,0.45,2.75,1.2375,1.1,9575599.0,8103078.326222559,-1472520.6737774406,-0.1537784397380718,-0.15377843973807181,398865.2692072549,262620.7147531653,136244.5544540896,153889.33945,260976.87114999996,414866.2106,-278621.6561459104,-1608765.2282315302,-0.3407521915829461,0.3415572334239382,-0.31784107460577193,1095,0.0,0.8174712150133415,0.9786277306252842,28,28,0.4629608492181258,0.5370391507818743,0.0,0.4629608492181258,-0.0009449072672513573,-0.0015034895899233153,0.026824115228375515,0.48789401553220646
0.55,0.4,3.0,1.2000000000000002,0.9500000000000001,9575599.0,8102135.224937206,-1473463.7750627939,-0.15387692979444878,-0.15387692979444878,436216.4551684767,270218.2662323165,165998.18893616018,137764.90122499995,251326.291125,389091.1923499999,-223093.00341383973,-1639461.963998954,-0.3344349918127182,0.3215075780219515,-0.3587281289255643,1095,0.0,0.7515461170283929,1.0644722683994343,29,29,0.5396644218696496,0.4603355781303504,0.0,0.5396644218696496,0.005089079251925286,0.00520338503844122,0.03129950040281907,0.5573321151210598
0.35,0.25,3.5,0.875,0.6,9575599.0,8101522.478986957,-1474076.521013043,-0.15394092014640995,-0.15394092014640992,340525.53468795074,188819.4199617912,151706.11472615955,81988.5354,165400.5633,247389.0987,-95682.98397384046,-1625782.6357392024,-0.3236448879147775,0.32535701632305075,-0.35087799515139234,1095,0.0,0.5270234286372691,1.517959082139042,27,27,0.5935395502796484,0.40646044972035156,0.0,0.5935395502796484,0.00848289779328329,0.008440076217629999,0.026992384533750833,0.6313385107354956
0.45,0.45,2.5,1.125,0.9,9575599.0,8100706.182463465,-1474892.8175365347,-0.15402616771405472,-0.15402616771405475,402243.3635584798,250291.01826420517,151952.34529427465,129946.23045,225294.96465,355241.1951,-203288.84980572536,-1626845.1628308094,-0.3334922763942143,0.3229752955006323,-0.3561739628309239,1095,0.0,0.7610938898400061,1.0511186736345663,29,29,0.5287067686337176,0.4712932313662824,0.0,0.5287067686337176,0.004288438792513771,0.004166435627364573,0.028915529264175628,0.5509365006852444
0.25,0.2,4.0,0.8,0.45,9575599.0,8097860.759750951,-1477738.240249049,-0.15432332120936235,-0.15432332120936232,339685.99468155485,165801.6983827583,173884.29629879654,46581.473025,107113.35075,153694.823775,20189.472523796547,-1651622.5365478455,-0.3192784823971865,0.3040151054250948,-0.3990841041690864,1095,0.0,0.43434855350443446,1.8418387572501318,21,21,0.6830270517064262,0.3169729482935738,0.0,0.6830270517064262,0.012829702732977693,0.013200377449218436,0.029483759652311762,0.7227044312471448
0.2,0.45,1.5,0.675,0.65,9575599.0,8090078.781563949,-1485520.2184360512,-0.15513600960483528,-0.1551360096048353,195372.21200650028,134406.40950943908,60965.8024970612,80436.440175,106657.06975000002,187093.50992500002,-126127.70742793882,-1546486.0209331124,-0.3730104969333722,0.36249955564541764,-0.28355336124192176,1095,0.0,0.6468579711467111,1.2367475329735953,25,25,0.40178061865083897,0.5982193813491611,0.0,0.40178061865083897,-0.0030891266635082386,-0.003358705602025641,0.012226270369137801,0.43764275925079943
0.75,0.45,3.0,1.35,1.2,9575599.0,8088658.132991178,-1486940.867008822,-0.1552843709316589,-0.15528437093165892,436452.5323210513,287949.2714836479,148503.26083740336,167852.46000000002,290358.3732,458210.8332,-309707.57236259663,-1635444.1278462254,-0.3405361978250895,0.34047325499234543,-0.32516978884561415,1095,0.0,0.8408275354422935,0.9514436269968046,28,28,0.46478712475744777,0.5352128752425522,0.0,0.46478712475744777,-0.001030807927910561,-0.001640170461734508,0.029262671158227845,0.48789401553220646
0.2,0.3,3.0,0.8999999999999999,0.5,9575599.0,8087593.800194338,-1488005.199805662,-0.15539552145047658,-0.15539552145047653,386011.62112115545,186119.2806069819,199892.34051417356,53855.1935,117183.055,171038.2485,28854.09201417357,-1687897.5403198355,-0.2903541800425232,0.2779967307227633,-0.46823061551070594,1095,0.0,0.5106610483772858,1.566596869963235,22,22,0.6912452916333752,0.30875470836662483,0.0,0.6912452916333752,0.014755130912044022,0.015185439749157103,0.033444756835901944,0.7263590680676107
0.35,0.2,4.0,0.8,0.55,9575599.0,8080995.899087789,-1494603.1009122115,-0.1560845541790348,-0.15608455417903477,309370.56712464034,171670.0547220878,137700.51240255253,72917.08490000002,150292.812875,223209.89777500002,-85509.38537244749,-1632303.613314764,-0.34634645314257917,0.33754066088468127,-0.3337664646873904,1095,0.0,0.4831048095841634,1.6559553623335004,26,26,0.5880607236616825,0.41193927633831756,0.0,0.5880607236616825,0.007682257333871778,0.007656555664771938,0.024606473669827156,0.6285975331201462
0.2,0.2,3.75,0.75,0.4,9575599.0,8067350.901117129,-1508248.0988828707,-0.15750953009653712,-0.15750953009653712,324485.10381028836,150899.20880061318,173585.89500967518,39434.881,92310.99222500001,131745.87322500002,41840.02178467516,-1681833.9938925458,-0.33296302820641677,0.29818629311689765,-0.4254438547431857,1095,0.0,0.4545690559111128,1.759908620256882,20,20,0.6976372560210021,0.3023627439789978,0.0,0.6976372560210021,0.013153849993221004,0.013454400544395964,0.028693542390711077,0.7391502969392416
0.25,0.25,3.0,0.75,0.5,9575599.0,8058233.539367244,-1517365.4606327564,-0.15846167541401393,-0.1584616754140139,294106.6275480072,162664.991086555,131441.63646145217,63294.159,124955.62399999998,188249.783,-56808.14653854782,-1648807.0970942085,-0.3258587374632723,0.32777221024877623,-0.3622267305532265,1095,0.0,0.4821248987159249,1.659321064169664,25,25,0.6072366168245634,0.3927633831754366,0.0,0.6072366168245634,0.008006404594115092,0.008150230081130302,0.023859108639236803,0.646870717222476
0.45,0.35,3.0,1.0499999999999998,0.8,9575599.0,8056437.984971116,-1519161.0150288837,-0.15864918894670543,-0.15864918894670543,386504.66164529754,232846.8876108718,153657.77403442573,105425.80480000003,195523.17450000005,300948.97930000006,-147291.20526557433,-1672818.7890633093,-0.3502138569019023,0.32237763439658623,-0.3744383155130011,1095,0.0,0.676527902080006,1.1825085078388862,26,26,0.5506220751055816,0.44937792489441847,0.0,0.5506220751055816,0.006061521032655206,0.0062211800941457535,0.028821315299746304,0.5710370031978073
0.25,0.2,3.5,0.7000000000000001,0.45,9575599.0,8054950.664110525,-1520648.3358894754,-0.15880451300116843,-0.15880451300116838,282788.2998101295,153062.6256247151,129725.67418541442,52736.226525,109629.3046,162365.531125,-32639.85693958559,-1650374.0100748898,-0.3347773857252966,0.3324818754785124,-0.3536414976277227,1095,0.0,0.43391240884433235,1.843690071299627,23,23,0.6309781988357493,0.36902180116425065,0.0,0.6309781988357493,0.008330551854358404,0.00841226946661212,0.023049313935414577,0.6669712197350388
0.35,0.45,2.0,0.9,0.8,9575599.0,8047927.908547853,-1527671.0914521469,-0.15953791417666371,-0.15953791417666374,287233.39930812083,189149.7505570316,98083.64875108923,108066.55999999998,166852.615,274919.175,-176835.52624891076,-1625754.7402032362,-0.34988635667744494,0.3457012673823676,-0.3296619894875429,1095,0.0,0.7266410800118582,1.1009561969534458,27,27,0.4583951603698208,0.5416048396301792,0.0,0.4583951603698208,-0.000687205285273714,-0.0010934469744896883,0.019508447438818556,0.48789401553220646
0.65,0.35,3.75,1.3125,1.0,9575599.0,8045828.346205886,-1529770.6537941135,-0.15975717590033936,-0.15975717590033933,488608.2731935289,293714.208020014,194894.0651735149,136864.1935,265997.41583124996,402861.60933124996,-207967.54415773507,-1724664.7189676284,-0.3382935728138956,0.3153505392020455,-0.3940670296821439,1095,0.0,0.7426272012280786,1.0772565274703707,27,27,0.5561009017235475,0.44389909827645246,0.0,0.5561009017235475,0.007576901290819023,0.007776475117682202,0.03602664412468289,0.5710370031978073
0.65,0.45,3.0,1.35,1.1,9575599.0,8044504.603732016,-1531094.396267984,-0.15989541711886474,-0.15989541711886468,476975.2223396744,301250.7963935217,175724.4259461527,177206.86775000003,319537.66,496744.52775,-321020.1018038473,-1706818.8222141368,-0.33424036963476556,0.3222664044923772,-0.3792681248573517,1095,0.0,0.8174712150133415,0.9786277306252842,32,32,0.5204885287067686,0.47951147129323135,0.0,0.5204885287067686,0.0041166374711953425,0.0039000901494283396,0.03388856326732577,0.5381452718136135
0.6,0.45,2.5,1.125,1.05,9575599.0,8043122.609505534,-1532476.3904944658,-0.16003974169077734,-0.16003974169077728,345904.97979330877,234617.3279052611,111287.65188804767,145234.98412499996,235562.50514999995,380797.48927499994,-269509.83738695225,-1643764.0423825134,-0.35897584033451624,0.35439975290096565,-0.3146671724552444,1095,0.0,0.7836933111969778,1.0208074875337598,28,28,0.4346535783586349,0.5653464216413652,0.0,0.4346535783586349,-0.0034327293061451,-0.004000283049617609,0.021924000371009507,0.4540886249428963
0.35,0.45,1.75,0.7875,0.8,9575599.0,8040275.8324202765,-1535323.1675797235,-0.16033703662608714,-0.16033703662608711,218734.0262435075,156903.5924646975,61830.433778810024,103559.76040000001,144946.20879375,248505.96919375,-186675.53541493998,-1597153.6013585336,-0.3812230230509832,0.3684589169169525,-0.28989176062321914,1095,0.0,0.707673677835719,1.1304645418586754,26,26,0.382604725487958,0.617395274512042,0.0,0.382604725487958,-0.005748750023720413,-0.005852631647999762,0.012503947000966957,0.41480127912288717
0.4,0.35,2.75,0.9624999999999999,0.75,9575599.0,8031547.103278696,-1544051.8967213044,-0.16124859622059198,-0.16124859622059196,348228.87934070744,212741.7046001709,135487.17474053655,102591.14587500002,184328.7568625,286919.90273750003,-151432.72799696348,-1679539.071461841,-0.3463391885822056,0.3314563994152671,-0.36454679679862073,1095,0.0,0.6568965120642913,1.2178478425559107,27,27,0.5378381463303276,0.4621618536696724,0.0,0.5378381463303276,0.004698486713416294,0.004854295802990974,0.025654986201532434,0.5619004111466424
0.2,0.4,1.5,0.6000000000000001,0.6000000000000001,9575599.0,8025581.564768151,-1550017.4352318486,-0.16187158998949816,-0.16187158998949813,169554.0389596892,120320.70724918897,49233.331710500235,74409.5865,97519.456,171929.0425,-122695.71078949978,-1599250.7669423488,-0.387083141063689,0.37103889697622966,-0.29022859591116845,1095,0.0,0.5970996656738877,1.3398098273880603,25,25,0.388083552105924,0.6119164478940761,0.0,0.388083552105924,-0.0038897671229197505,-0.00405008076724982,0.009894024625725226,0.4193695751484696
