ts,borrow_apr,stable_borrow_apr,utilization_rate,liquidity_rate
2025-04-27 06:00:00+00:00,0.04306321644273108,0.0,0.6743554451388889,0.02691237827368086
2025-04-27 12:00:00+00:00,0.03669890822146392,0.0,0.6755448841666667,0.02295349772575398
2025-04-27 18:00:00+00:00,0.0437938578036666,0.0,0.6789508651388889,0.02752573757380782
2025-04-28 00:00:00+00:00,0.03890343829954104,0.0,0.6743985269444445,0.02434308303082068
2025-04-28 06:00:00+00:00,0.04234613258441172,0.0,0.6686661159722223,0.026264463780340683
2025-04-28 12:00:00+00:00,0.04424866350504096,0.0,0.6778410011111111,0.0277661930503059
2025-04-28 18:00:00+00:00,0.03980547263612022,0.0,0.6812207386111111,0.02505392668969344
2025-04-29 00:00:00+00:00,0.04024308472130196,0.0,0.6783232086111111,0.02521233857235906
2025-04-29 06:00:00+00:00,0.04234982074218186,0.0,0.6773249248611112,0.0264859628611026
2025-04-29 12:00:00+00:00,0.04213444351016112,0.0,0.6764733395833333,0.02634051024113148
2025-04-29 18:00:00+00:00,0.042032476870710905,0.0,0.6731780554166666,0.026208734681115
2025-04-30 00:00:00+00:00,0.04316812563240252,0.0,0.6719454256944445,0.026798359729506657
2025-04-30 06:00:00+00:00,0.03820235397512166,0.0,0.6736587401388889,0.02395905790866366
2025-04-30 12:00:00+00:00,0.0432960082327605,0.0,0.6797369838888889,0.02737315383751608
2025-04-30 18:00:00+00:00,0.04081336668110226,0.0,0.6761237733333334,0.025479245696664002
2025-05-01 00:00:00+00:00,0.041617693415898244,0.0,0.6724654919444445,0.02585531266097094
2025-05-01 06:00:00+00:00,0.04237363347147654,0.0,0.6719198201388888,0.026336083685607782
2025-05-01 12:00:00+00:00,0.04068161209620498,0.0,0.6755642427777777,0.02601627348221442
2025-05-01 18:00:00+00:00,0.040180289531870764,0.0,0.6925642243055555,0.025665469948316158
2025-05-02 00:00:00+00:00,0.041451576952578596,0.0,0.6954030175,0.02653650794931186
2025-05-02 06:00:00+00:00,0.04021397668205916,0.0,0.6960815265277778,0.02580450710560224
2025-05-02 12:00:00+00:00,0.04294430072163852,0.0,0.6906433963888889,0.027363043359456957
2025-05-02 18:00:00+00:00,0.04015963169316498,0.0,0.6826259120833333,0.0253133340460995
2025-05-03 00:00:00+00:00,0.04120247219504766,0.0,0.6899718008333333,0.026189235670121283
2025-05-03 06:00:00+00:00,0.04147431762955614,0.0,0.69034935375,0.026373317462521202
2025-05-03 12:00:00+00:00,0.03689617096642146,0.0,0.6899963352777778,0.02345578854795978
2025-05-03 18:00:00+00:00,0.04872137031887274,0.0,0.6921447358333332,0.031447086932466964
2025-05-04 00:00:00+00:00,0.036816494432735575,0.0,0.6914609166666668,0.023451353847230398
2025-05-04 06:00:00+00:00,0.04018626941738346,0.0,0.6898184779166666,0.02558139077518992
2025-05-04 12:00:00+00:00,0.042247012616838185,0.0,0.6899297333333334,0.02689895000780898
2025-05-04 18:00:00+00:00,0.04594254977683608,0.0,0.7187256945833334,0.03031854256035786
2025-05-05 00:00:00+00:00,0.04187975253793902,0.0,0.7042430063888889,0.0271143080719248
2025-05-05 06:00:00+00:00,0.045790604599027375,0.0,0.6985156190277778,0.02943793150143822
2025-05-05 12:00:00+00:00,0.0438141376141164,0.0,0.7013015905555555,0.028267249310508717
2025-05-05 18:00:00+00:00,0.04097100860948088,0.0,0.6979302259722222,0.02632166372062116
2025-05-06 00:00:00+00:00,0.04052578291791828,0.0,0.7016761788888889,0.02617528481005068
2025-05-06 06:00:00+00:00,0.04386224937370326,0.0,0.7227152456944445,0.029097637719303477
2025-05-06 12:00:00+00:00,0.04795719166301022,0.0,0.7294399655555556,0.03208977889700064
2025-05-06 18:00:00+00:00,0.04678518934403148,0.0,0.7321845834722223,0.03139613950539426
2025-05-07 00:00:00+00:00,0.044510814839331246,0.0,0.7347722222222222,0.03006741133822116
2025-05-07 06:00:00+00:00,0.04295384440378722,0.0,0.7380441156944444,0.029091326143267378
2025-05-07 12:00:00+00:00,0.04162324768386804,0.0,0.7422562629166667,0.0282769305845583
2025-05-07 18:00:00+00:00,0.04176535222946082,0.0,0.7416210565277779,0.0283936980906231
2025-05-08 00:00:00+00:00,0.043438916734256164,0.0,0.7402476769444444,0.02971885802298942
2025-05-08 06:00:00+00:00,0.04405545656835654,0.0,0.7352939766666666,0.03012145004472666
2025-05-08 12:00:00+00:00,0.040273950379230664,0.0,0.7436439756944444,0.02750382869116782
2025-05-08 18:00:00+00:00,0.04246789465746576,0.0,0.7510122672222223,0.02949817251294432
2025-05-09 00:00:00+00:00,0.04349444907848568,0.0,0.7481010984722222,0.02986751005337616
2025-05-09 06:00:00+00:00,0.045976007146775764,0.0,0.7579178508333333,0.032544793659638166
2025-05-09 12:00:00+00:00,0.0446174209135968,0.0,0.7835872813888889,0.03221938626798924
2025-05-09 18:00:00+00:00,0.041543980056662884,0.0,0.7760571825,0.0294339342507648
2025-05-10 00:00:00+00:00,0.04108479972809436,0.0,0.7646195523611111,0.02867807667077484
2025-05-10 06:00:00+00:00,0.04062060578213394,0.0,0.76492638125,0.02837419017627198
2025-05-10 12:00:00+00:00,0.04155243024606594,0.0,0.7708225152777778,0.029428605711096963
2025-05-10 18:00:00+00:00,0.04128542434366812,0.0,0.7714670044444445,0.029120529720051302
2025-05-11 00:00:00+00:00,0.04383453283186782,0.0,0.7697544793055555,0.03080911088444274
2025-05-11 06:00:00+00:00,0.044105843859015365,0.0,0.7685632676388888,0.031013078327597216
2025-05-11 12:00:00+00:00,0.039404648412202016,0.0,0.7672184247222222,0.027587999385970858
2025-05-11 18:00:00+00:00,0.04234073364038298,0.0,0.7759588240277778,0.030021044816168338
2025-05-12 00:00:00+00:00,0.04574248810780536,0.0,0.7766197881944444,0.03241055796855288
2025-05-12 06:00:00+00:00,0.0422341171023237,0.0,0.7818464329166667,0.03010911482143278
2025-05-12 12:00:00+00:00,0.04114909234750176,0.0,0.7841688818055556,0.0296092281603957
2025-05-12 18:00:00+00:00,0.04482670097414238,0.0,0.8053597190277778,0.032824517935671725
2025-05-13 00:00:00+00:00,0.04531618513539408,0.0,0.8059543309722222,0.03319435296506208
2025-05-13 06:00:00+00:00,0.04194705776498874,0.0,0.8069540575,0.03076527322698102
2025-05-13 12:00:00+00:00,0.0480287514235014,0.0,0.8166267076388889,0.035690612398293485
2025-05-13 18:00:00+00:00,0.04882001429128656,0.0,0.8228103445833334,0.03648538682705802
2025-05-14 00:00:00+00:00,0.048043791344677435,0.0,0.8238637736111111,0.0359149065317298
2025-05-14 06:00:00+00:00,0.044732765939965086,0.0,0.8216835815277778,0.0334092583796985
2025-05-14 12:00:00+00:00,0.04493609030122218,0.0,0.8202759590277778,0.03376843856763972
2025-05-14 18:00:00+00:00,0.04419799241424438,0.0,0.8210720706944444,0.032936523752378696
2025-05-15 00:00:00+00:00,0.04719589623216984,0.0,0.8138582720833333,0.03488974590614556
2025-05-15 06:00:00+00:00,0.0441833068324053,0.0,0.8114409834722223,0.03265138623494082
2025-05-15 12:00:00+00:00,0.04192587586602378,0.0,0.8290430115277778,0.03163502437606644
2025-05-15 18:00:00+00:00,0.04572326326825086,0.0,0.8240628225,0.034302580066074964
2025-05-16 00:00:00+00:00,0.04499765102303064,0.0,0.8224655475,0.03357794344221588
2025-05-16 06:00:00+00:00,0.04910158353776076,0.0,0.832770433611111,0.037095628108242
2025-05-16 12:00:00+00:00,0.045057980066781425,0.0,0.8332666590277777,0.03407443226659086
2025-05-16 18:00:00+00:00,0.04179688367006916,0.0,0.8362430937499999,0.03171581980627458
2025-05-17 00:00:00+00:00,0.045852466253269136,0.0,0.83905322625,0.03494361724713954
2025-05-17 06:00:00+00:00,0.044552953340113256,0.0,0.8472621493055557,0.03417226834511388
2025-05-17 12:00:00+00:00,0.0485374918834824,0.0,0.8452037747222222,0.037167777950352955
2025-05-17 18:00:00+00:00,0.04571966868085872,0.0,0.8419258826388889,0.03485992670654274
2025-05-18 00:00:00+00:00,0.04559004002114292,0.0,0.8406830620833333,0.03474930942563604
2025-05-18 06:00:00+00:00,0.04558049755271412,0.0,0.8410682233333333,0.03472515021193434
2025-05-18 12:00:00+00:00,0.050423642338637636,0.0,0.8417401361111111,0.03862490024487396
2025-05-18 18:00:00+00:00,0.04750670360003244,0.0,0.8432160072222222,0.03660220730409384
2025-05-19 00:00:00+00:00,0.05042200062883344,0.0,0.8424858666666667,0.038471426734108555
2025-05-19 06:00:00+00:00,0.048466249566452096,0.0,0.8395232558333334,0.0369443351044179
2025-05-19 12:00:00+00:00,0.04770034267992102,0.0,0.8411092408333334,0.036439043657001485
2025-05-19 18:00:00+00:00,0.0493781382776724,0.0,0.85308862,0.038120288021476795
2025-05-20 00:00:00+00:00,0.04566831140151,0.0,0.8530187288888889,0.03568753893411648
2025-05-20 06:00:00+00:00,0.04664712215906724,0.0,0.8459565766666667,0.03572753929509276
