overlay_borrow_ratio,hyper_borrow_ratio,hyper_short_leverage,funding_weight,borrow_weight,start_equity,end_equity,total_pnl,total_return,annualized_return,funding_pnl,borrow_interest,gross_carry_pnl,setup_cost,close_cost,operation_cost,net_carry_pnl,directional_pnl,max_drawdown,annualized_vol,sharpe,funding_events,min_ltv,max_ltv,min_health_factor,carry_entries,carry_exits,carry_time_share,spot_time_share,long_perp_time_share,short_perp_time_share,edge_apr_mean,edge_apr_median,edge_apr_q75,edge_apr_positive_share
0.8,1.05,6.0,6.300000000000001,1.85,9575599.0,28055655.198942702,18480056.198942702,1.929911246172976,1.929911246172976,2946024.6919305404,817870.8969438608,2128153.7949866797,168624.82675,611806.54205,780431.3688,1347722.4261866796,16351902.403956022,-0.9651497762657065,2.754916853213369,1.7469419359678473,1095,0.0,1.8961853780404074,0.4218996777766273,20,19,0.8387170414336264,0.1612829585663737,0.0,0.8387170414336264,0.18821876546955574,0.19275660026110802,0.3175404254806875,0.8410232983097304
0.5,1.15,5.5,6.324999999999999,1.65,9575599.0,28054703.94980315,18479104.94980315,1.929811905219,1.9298119052190001,2970335.8897828707,739359.0181491291,2230976.8716337415,152481.13650000005,597501.9311624999,749983.0676625,1480993.8039712417,16248128.07816941,-1.1082791852171059,48.98415233249587,0.27453556405772317,1095,0.0,2.6372967553471245,0.30334091086943415,20,19,0.8478484191302362,0.15215158086976371,0.0,0.8478484191302362,0.19963844398742234,0.20505821155044762,0.32877508452944626,0.8492462311557789
0.6,1.15,5.25,6.0375,1.75,9575599.0,27976633.218647033,18401034.218647033,1.9216588141010325,1.9216588141010327,2822523.6643171674,775455.3435241518,2047068.3207930154,159546.36337500002,571952.9468812499,731499.31025625,1315569.0105367654,16353965.897854017,-0.9445164863422677,2.468364473634823,1.6562786299670023,1095,0.0,2.071110647798441,0.38626618082929937,20,19,0.8396301792032873,0.1603698207967127,0.0,0.8396301792032873,0.18155593981228596,0.1860001846557778,0.3052348249817314,0.841936957514847
0.4,1.15,5.75,6.6125,1.5499999999999998,9575599.0,27907803.34659294,18332204.34659294,1.914470765389501,1.9144707653895008,3119510.548600063,692746.8661930913,2426763.682406972,115838.57419999997,491094.01089374983,606932.5850937498,1819831.0973132225,15905440.664185967,-1.2287290144609844,79.631891791519,1.5094794948440267,1095,0.0,3.500451575349838,0.22854194174077308,16,15,0.8542403835178632,0.14575961648213676,0.0,0.8542403835178632,0.21772094816255871,0.22411623844511752,0.35330626820483707,0.8565555047967108
0.6,1.05,6.0,6.300000000000001,1.65,9575599.0,27601413.601256065,18025814.601256065,1.8824738380602681,1.8824738380602684,2958595.4317204887,739359.0181491291,2219236.4135713596,152481.13650000005,604067.8864500002,756549.0229500002,1462687.3906213595,15806578.187684705,-1.0909759831757957,45.751101231706286,0.525351617986323,1095,0.0,2.3208096827104,0.3447072829624295,20,19,0.8478484191302362,0.15215158086976371,0.0,0.8478484191302362,0.19851365626776754,0.2038848278004477,0.32708136286277967,0.8492462311557789
0.7,1.05,5.75,6.0375000000000005,1.75,9575599.0,27593007.2804595,18017408.2804595,1.8815959482492428,1.8815959482492426,2822523.6643171674,775455.3435241517,2047068.3207930156,159546.36337500002,580569.9404312499,740116.30380625,1306952.0169867657,15970339.959666485,-0.9311705241544086,2.3219968100312305,1.6071243018074373,1095,0.0,1.8893957041673897,0.42341580338912665,20,19,0.8396301792032873,0.1603698207967127,0.0,0.8396301792032873,0.18155593981228602,0.18600018465577786,0.30523482498173143,0.841936957514847
0.4,1.15,5.5,6.324999999999999,1.5499999999999998,9575599.0,27464228.785082392,17888629.785082392,1.868147338363103,1.8681473383631033,2980722.9091249285,694515.4702844087,2286207.4388405196,123453.07164999997,503528.2485249999,626981.3201749999,1659226.1186655196,15602422.346241873,-1.1474815530700453,909.2594659232528,1.5379960254494751,1095,0.0,3.0046796914198266,0.26625134195983774,17,16,0.8524141079785412,0.14758589202145875,0.0,0.8524141079785412,0.20478588938652825,0.21052696546997357,0.3342492876646952,0.8547281863864779
0.3,1.15,6.0,6.8999999999999995,1.45,9575599.0,27377296.824572206,17801697.824572206,1.8590688503739772,1.8590688503739772,3260670.874341647,652165.7126483141,2608505.161693333,121137.572575,568665.7272,689803.299775,1918701.8619183332,15193192.662878873,-1.3728578626553518,876.7667821443935,-1.4203245826306308,1095,0.0,6.41326843165459,0.12474138709856002,18,17,0.8606323479054903,0.13936765209450977,0.0,0.8606323479054903,0.23580345233769506,0.2427620683439365,0.37768810085579013,0.8620374600274098
0.8,1.15,5.5,6.324999999999999,1.95,9575599.0,27226232.581860114,17650633.581860114,1.8432928928895325,1.8432928928895325,2956417.979805366,859396.4217405893,2097021.558064777,170671.94234999997,588736.3524374998,759408.2947874998,1337613.2632772771,15553612.023795336,-0.9750830798068826,2.9609969748833205,1.8008981463656806,1095,0.0,2.0173464404047223,0.3965605430862451,19,18,0.8341513525853214,0.1658486474146787,0.0,0.8341513525853214,0.1841961077901046,0.18903269457692196,0.3129735189425308,0.8373686614892645
0.7,1.15,6.0,6.8999999999999995,1.8499999999999999,9575599.0,27196406.056114577,17620807.056114577,1.8401780458971368,1.8401780458971366,3229741.2675095825,824888.8018459508,2404852.4656636314,178573.95284999997,697961.2076,876535.16045,1528317.3052136316,15215954.590450946,-1.3255745823274752,985.7388604827166,0.7856218237590771,1095,0.0,3.3042468668335396,0.2421126605369653,21,20,0.8451090058212533,0.15489099417874672,0.0,0.8451090058212533,0.2152136707412714,0.22091781026110796,0.3564604341609762,0.8465052535404294
0.4,1.15,5.25,6.0375,1.5499999999999998,9575599.0,27187265.662186027,17611666.662186027,1.8392234952806636,1.8392234952806636,2836768.799676461,695173.967808437,2141594.831868024,136187.04317499997,534406.4038124998,670593.4469874998,1471001.3848805241,15470071.830318002,-1.083165380029254,39.724049592664464,-0.14194141951019704,1095,0.0,2.7329140348689567,0.2927278318281827,19,18,0.8487615568998973,0.15123844310010273,0.0,0.8487615568998973,0.19185083061049782,0.1971284121951175,0.3153419215529142,0.8510735495660119
0.1,1.05,5.75,6.0375000000000005,1.1500000000000001,9575599.0,27052078.521554727,17476479.521554727,1.8251056170537976,1.8251056170537976,2861103.9761527767,517839.62034779903,2343264.355804978,78888.00762500001,392137.407775,471025.41540000006,1872238.9404049779,15133215.16574975,-1.213347825200876,209.78790718278364,0.6295406352071784,1095,0.0,5.5232125046382246,0.14484324101746665,15,14,0.8670243122931173,0.13297568770688278,0.0,0.8670243122931173,0.21244061220692148,0.21930866008702232,0.3363501388683854,0.8684330744632253
0.5,1.05,6.0,6.300000000000001,1.55,9575599.0,27035313.4366593,17459714.4366593,1.8233548038779923,1.8233548038779923,2968941.3956501274,694515.4702844087,2274425.925365719,123453.07165,509143.8052,632596.87685,1641829.048515719,15185288.511293579,-1.1302092740534593,45.33538340894461,0.17121920177870148,1095,0.0,2.575626377717568,0.310604056132137,17,16,0.8524141079785412,0.14758589202145875,0.0,0.8524141079785412,0.20366110166687346,0.20939639204793448,0.3325878989146953,0.8547281863864779
0.8,1.15,6.0,6.8999999999999995,1.95,9575599.0,26988691.976488844,17413092.976488844,1.8184860264604694,1.8184860264604694,3227403.530779767,866792.6413359644,2360610.8894438026,177720.674625,665604.9399999998,843325.6146249998,1517285.2748188027,15052482.08704504,-1.301118395668825,203.91599097104967,-1.6621205755794322,1095,0.0,2.968758891481231,0.2694728771324533,20,19,0.8423695925122703,0.15763040748772972,0.0,0.8423695925122703,0.2100662253421655,0.2153536964914381,0.35085852847964355,0.84376427592508
0.9,1.05,6.0,6.300000000000001,1.9500000000000002,9575599.0,26891736.38161283,17316137.38161283,1.8083607491931137,1.8083607491931137,2942381.883768354,858611.3978391788,2083770.4859291753,170695.00500000003,594933.5771999999,765628.5822,1318141.9037291752,15232366.895683654,-0.9588149231594656,2.6255198888136317,1.689387217807764,1095,0.0,1.8614977777023327,0.42976145853230563,19,18,0.8332382148156603,0.16676178518433968,0.0,0.8332382148156603,0.1830713200704498,0.18777037249358866,0.3112207889425309,0.836455002284148
0.5,1.05,5.75,6.0375000000000005,1.55,9575599.0,26833806.70858609,17258207.70858609,1.8023110312562263,1.8023110312562265,2836768.799676462,695173.9678084371,2141594.831868025,136187.043175,542707.8625125,678894.9056875,1462699.926180525,15116612.876718065,-1.0685821197106096,19.368334418210225,0.34478319835928983,1095,0.0,2.3826415684135607,0.33576179086502955,19,18,0.8487615568998973,0.15123844310010273,0.0,0.8487615568998973,0.19185083061049787,0.19712841219511754,0.31534192155291424,0.8510735495660119
0.4,1.15,6.0,6.8999999999999995,1.5499999999999998,9575599.0,26832266.201892734,17256667.201892734,1.8021501528930706,1.8021501528930708,3251760.1103617344,698523.2216369119,2553236.8887248226,129500.74772499998,576678.3263,706179.074025,1847057.8146998226,14703430.313167911,-1.4032761652837067,7987.934249959536,0.9637473363782519,1095,0.0,inf,0.0,18,17,0.8578929345965073,0.14210706540349274,0.0,0.8578929345965073,0.23065600693858915,0.2375255050357692,0.3724612289146952,0.8602101416171768
0.1,1.15,5.5,6.324999999999999,1.25,9575599.0,26810950.464759074,17235351.464759074,1.7999241055059922,1.7999241055059922,2996006.7718648207,561456.5704226876,2434550.201442133,85634.52,410530.6467124999,496165.1667124999,1938385.0347296332,14800801.26331694,-1.2590502486361768,171.0100698637642,-0.6616032466327761,1095,0.0,7.350592717548598,0.10883476077923655,15,14,0.8642848989841342,0.13571510101586576,0.0,0.8642848989841342,0.220228225583846,0.22681185947478752,0.35012945953085356,0.8666057560529923
0.1,1.05,6.0,6.300000000000001,1.1500000000000001,9575599.0,26692579.954520974,17116980.954520974,1.7875624234599814,1.7875624234599812,2986560.789662463,520940.2382088653,2465620.551453598,77785.242725,403561.8048000001,481347.0475250001,1984273.5039285978,14651360.403067376,-1.2410575688427217,233.28896763310152,-1.007736244552798,1095,0.0,6.010926979597793,0.13309095297869183,15,14,0.8697637256021002,0.13023627439789978,0.0,0.8697637256021002,0.2242508832632971,0.23162535696202236,0.35349647907469073,0.8711740520785747
0.7,1.15,5.25,6.0375,1.8499999999999999,9575599.0,26518514.110597663,16942915.110597663,1.7693843602470887,1.7693843602470887,2822035.344359668,815324.8103692762,2006710.5339903918,161919.53505,556717.3578312498,718636.8928812498,1288073.641109142,14936204.57660727,-0.9515800392499473,2.523493348069341,1.6515827433625956,1095,0.0,2.044741594083098,0.39124748198744186,19,18,0.8341513525853214,0.1658486474146787,0.0,0.8341513525853214,0.17640849441318007,0.1810721656468238,0.2995077480993241,0.8373686614892645
0.3,1.15,5.25,6.0375,1.45,9575599.0,26454076.717139713,16878477.717139713,1.762655027339774,1.762655027339774,2846592.87542656,648357.8138012243,2198235.061625336,108400.031625,443822.92963125,552222.96125625,1646012.1003690858,14680242.655514378,-1.149815513753013,461.20236465671337,0.9314852188876057,1095,0.0,3.3705293816603454,0.23735143931779484,16,15,0.8533272457482023,0.14667275425179774,0.0,0.8533272457482023,0.1969982760096037,0.20261943364233248,0.3205381527292562,0.8556418455915943
0.3,1.15,5.0,5.75,1.45,9575599.0,26426838.56897027,16851239.56897027,1.7598104900769413,1.7598104900769416,2705675.8735137805,648847.2204727342,2056828.6530410463,120639.38665,474089.15619999997,594728.54285,1462100.1101910463,14794410.915929224,-1.0571293373838717,53.114893370798,1.4685897090450954,1095,0.0,2.8505166295052393,0.28065087981572484,18,17,0.8496746946695583,0.15032530533044172,0.0,0.8496746946695583,0.1840632172335733,0.18919861283978734,0.3019087585763821,0.8519872087711283
0.2,1.05,6.0,6.300000000000001,1.25,9575599.0,26420764.33003532,16845165.33003532,1.7591761444934486,1.7591761444934484,2984164.8478653557,561456.5704226876,2422708.277442668,85634.52000000002,415322.83324999997,500957.35325,1921750.9241926682,14422457.052592654,-1.2418550278082967,21732.567730800238,-1.024135073783132,1095,0.0,4.828832967020786,0.1656714998144926,15,14,0.8642848989841342,0.13571510101586576,0.0,0.8642848989841342,0.2191034378641912,0.2256464395647738,0.34850119453085365,0.8656920968478757
0.3,1.15,5.75,6.6125,1.45,9575599.0,26320031.138899207,16744432.138899207,1.7486563648811115,1.7486563648811115,3116270.105763329,651360.8806961676,2464909.2250671615,121145.860775,546066.9767875,667212.8375624999,1797696.3875046615,14279522.913832046,-1.3789638192212486,824.9755885423091,0.9991236624524336,1095,0.0,inf,0.0,18,17,0.8578929345965073,0.14210706540349274,0.0,0.8578929345965073,0.2228683935616646,0.2294292001995503,0.3589089399726181,0.8602101416171768
0.4,1.05,5.5,5.775,1.4500000000000002,9575599.0,26170339.867013253,16594740.867013253,1.7330237896358498,1.7330237896358498,2717439.6816594936,648847.2204727342,2068592.4611867594,120639.38665000001,483884.3867000001,604523.7733500001,1464068.6878367593,14526148.405826494,-1.0454704196508289,21.118421318987547,-0.3683660817748799,1095,0.0,2.4571349899383863,0.32558243778867857,18,17,0.8496746946695583,0.15032530533044172,0.0,0.8496746946695583,0.1851880049532281,0.19037199658978732,0.3036024802430488,0.8519872087711283
0.8,1.05,5.75,6.0375000000000005,1.85,9575599.0,26155113.932139963,16579514.932139963,1.7314337131431634,1.7314337131431632,2822035.3443596684,815324.8103692762,2006710.5339903922,161919.53505,564980.32418125,726899.8592312499,1279810.6747591423,14572804.39814957,-0.937817613906828,2.357078559411194,1.5944383877865405,1095,0.0,1.8755384438254088,0.4265441759585019,19,18,0.8341513525853214,0.1658486474146787,0.0,0.8341513525853214,0.1764084944131801,0.18107216564682382,0.2995077480993242,0.8373686614892645
0.1,0.95,6.0,5.699999999999999,1.05,9575599.0,26147736.731564835,16572137.731564835,1.7306632965274376,1.7306632965274376,2701844.758641201,473353.38550634554,2228491.3731348556,72028.180875,370422.8029,442450.98377500003,1786040.3893598556,14343646.35842998,-1.1451932228895678,231.13131268226067,0.9465640125681531,1095,0.0,3.970293642843853,0.20149643123801136,15,14,0.8679374500627782,0.13206254993722177,0.0,0.8679374500627782,0.20240342339068723,0.20903598244358557,0.3194132391551523,0.8702603928734582
0.4,1.05,5.75,6.0375000000000005,1.4500000000000002,9575599.0,26123593.607138164,16547994.607138164,1.72814197912195,1.7281419791219497,2846592.875426561,648357.8138012243,2198235.0616253368,108400.031625,450826.0527812501,559226.0844062502,1639008.9772190866,14349759.545512827,-1.1349551707144663,213.24076200803572,1.1543936622866928,1095,0.0,2.8174422233267893,0.2839454855103907,16,15,0.8533272457482023,0.14667275425179774,0.0,0.8533272457482023,0.1969982760096037,0.20261943364233245,0.32053815272925623,0.8556418455915943
0.7,0.95,6.0,5.699999999999999,1.65,9575599.0,26099965.49188479,16524366.49188479,1.725674445210664,1.725674445210664,2665450.91174668,729452.4215985795,1935998.4901481003,150395.11575000006,551487.5872000001,701882.7029500001,1234115.7871981002,14588368.00173669,-0.8993501386189935,2.0225119803108202,1.5008379755463026,1095,0.0,1.7654626518978662,0.45313901097822873,20,19,0.8387170414336264,0.1612829585663737,0.0,0.8387170414336264,0.1715187509960518,0.1757343798575871,0.28825977948277526,0.841936957514847
0.7,1.15,5.75,6.6125,1.8499999999999999,9575599.0,25962854.28145603,16387255.28145603,1.7113556323166865,1.7113556323166863,3094685.002044156,823931.6095972676,2270753.3924468886,168606.79387499997,632364.5140312498,800971.3079062498,1469782.0845406388,14116501.889009142,-1.3060185600703829,1704.5033541083446,1.039302144002033,1095,0.0,3.2381791700500364,0.24705241989053942,20,19,0.8441958680515923,0.15580413194840773,0.0,0.8441958680515923,0.20227861196524097,0.20742389713610798,0.3369964463140208,0.845591594335313
0.8,1.15,5.25,6.0375,1.95,9575599.0,25960778.872543458,16385179.872543458,1.7111388929865858,1.711138892986586,2809366.968449654,854853.154642279,1954513.813807375,177143.13629999998,587753.9136374999,764897.0499374999,1189616.763869875,14430666.058736082,-0.9929719375406262,4.138687817698279,1.939208489251316,1095,0.0,2.1035983634742714,0.3803007332059016,20,19,0.8286725259673553,0.17132747403264467,0.0,0.8286725259673553,0.17126104901407416,0.1748719571164381,0.29435156355155245,0.8318867062585655
0.2,1.15,5.5,6.324999999999999,1.3499999999999999,9575599.0,25848099.03432515,16272500.034325149,1.6993714998221154,1.6993714998221154,2988948.3014798434,607188.7669484304,2381759.534531413,112783.25722500001,515353.31527499994,628136.5725,1753622.962031413,13890740.499793736,-1.3119853018284162,1134.2430100630704,0.7943677202336069,1095,0.0,6.622854948411875,0.1207938277723923,18,17,0.8606323479054903,0.13936765209450977,0.0,0.8606323479054903,0.21508078018474006,0.22138843075962203,0.34518373269332187,0.8611238008222933
0.6,1.15,5.0,5.75,1.75,9575599.0,25816208.92863182,16240609.92863182,1.6960411488233602,1.69604114882336,2689394.718684666,771595.1186966914,1917799.5999879744,147231.04025,503173.30149999994,650404.3417499999,1267395.2582379745,14322810.328643845,-0.9271334632551481,2.241668063891798,1.5545488519125163,1095,0.0,2.0761575386558597,0.38532721390590324,18,17,0.8350644903549823,0.16493550964501769,0.0,0.8350644903549823,0.16862088103625555,0.17305863380442793,0.2860419772561174,0.8391959798994975
0.2,1.15,5.0,5.75,1.3499999999999999,9575599.0,25799328.375545416,16223729.375545416,1.694278277060831,1.694278277060831,2711040.833739581,603643.481814933,2107397.351924648,100924.167375,416685.82742499997,517609.9948,1589787.357124648,14116332.023620768,-1.1235156984956536,59.8097181786507,-1.194614218110575,1095,0.0,3.614842310730042,0.22130979202753512,16,15,0.8533272457482023,0.14667275425179774,0.0,0.8533272457482023,0.1892106626326792,0.1947627266094572,0.30709497746200864,0.8565555047967108
0.9,1.05,5.75,6.0375000000000005,1.9500000000000002,9575599.0,25599197.511036977,16023598.511036977,1.6733781887730446,1.6733781887730448,2809366.968449654,854853.1546422793,1954513.8138073748,177143.1363,596349.9489375,773493.0852375,1181020.7285698748,14069084.697229601,-0.9779535081601579,3.0292949909776885,1.7998727933750174,1095,0.0,1.9316828632119947,0.4141466569050383,20,19,0.8286725259673553,0.17132747403264467,0.0,0.8286725259673553,0.17126104901407418,0.17487195711643816,0.2943515635515525,0.8318867062585655
0.3,1.05,5.5,5.775,1.35,9575599.0,25558593.34579813,15982994.345798131,1.669137810156642,1.6691378101566423,2722827.967799319,603643.481814933,2119184.485984386,100924.16737500002,425439.73136249994,526363.8987375,1592820.587246886,13863809.859813746,-1.1116303784081338,49.83400173758358,0.3149760085780999,1095,0.0,2.9623220407605055,0.27005841667188185,16,15,0.8533272457482023,0.14667275425179774,0.0,0.8533272457482023,0.19033545035233404,0.19593611035945716,0.308775407045342,0.8565555047967108
0.7,1.05,5.5,5.775,1.75,9575599.0,25550820.454381578,15975221.454381578,1.6683260707117724,1.6683260707117724,2701087.739200687,771595.1186966914,1929492.6205039956,147231.04025,513078.28775,660309.328,1269183.2925039956,14045728.833877582,-0.9160849659290808,2.1445214219813487,1.522447120904678,1095,0.0,1.8959395536534769,0.42195438059108975,18,17,0.8350644903549823,0.16493550964501769,0.0,0.8350644903549823,0.16974566875591038,0.17420026255442794,0.28779470725611744,0.840109639104614
0.5,0.95,6.0,5.699999999999999,1.45,9575599.0,25536092.055684593,15960493.055684593,1.666787952971359,1.666787952971359,2682148.257222357,648847.2204727342,2033301.036749623,120639.38665,485843.4328,606482.8194500001,1426818.217299623,13927192.018934969,-1.0195059665504058,15.992114062049321,-0.3368227468149128,1095,0.0,2.134499982760398,0.374795036992887,18,17,0.8496746946695583,0.15032530533044172,0.0,0.8496746946695583,0.18181364179426357,0.18685184533978727,0.29852131524304876,0.8519872087711283
0.3,1.05,6.0,6.300000000000001,1.35,9575599.0,25467003.21501779,15891404.215017792,1.6595728596213972,1.659572859621397,2977134.2765728096,607188.7669484304,2369945.509624379,112783.25722500002,521276.9166,634060.1738250001,1735885.3357993793,13521458.705393413,-1.2940808143684333,198.2456623359059,-0.4515791063488849,1095,0.0,4.601354646400149,0.17386184319130385,18,17,0.8606323479054903,0.13936765209450977,0.0,0.8606323479054903,0.21395599246508532,0.22025650492628876,0.34355546769332196,0.8611238008222933
0.3,1.15,4.75,5.4624999999999995,1.45,9575599.0,25458187.42478299,15882588.424782991,1.6586522080533022,1.6586522080533022,2563001.6831072355,649258.4494308456,1913743.2336763898,133982.40772500003,504484.23125624994,638466.63898125,1275276.5946951397,13968845.191106603,-1.0262454747704877,242.75293764800927,-0.8789923302743803,1095,0.0,2.7775155637327997,0.28802718891873724,20,19,0.8469352813605753,0.15306471863942472,0.0,0.8469352813605753,0.1711281584575428,0.1757046997147873,0.28277139537842283,0.8492462311557789
0.2,1.15,4.75,5.4624999999999995,1.3499999999999999,9575599.0,25423005.9398559,15847406.9398559,1.6549781313791336,1.6549781313791336,2572864.5060716867,604330.9841940613,1968533.5218776255,112278.78315000002,443723.9416499999,556002.7247999999,1412530.7970776255,13878873.417978274,-1.0564252282738733,1725.6309472578566,1.0115171481873024,1095,0.0,3.1806214557824455,0.25152317278926134,18,17,0.8505878324392193,0.14941216756078074,0.0,0.8505878324392193,0.17627560385664873,0.1812665271331472,0.28810663589111773,0.8538145271813613
0.6,1.15,5.5,6.324999999999999,1.75,9575599.0,25344819.395418346,15769220.395418346,1.6468129456359175,1.6468129456359177,2960133.4802161492,779394.7658352525,2180738.7143808967,159492.91312500002,598854.5996124999,758347.5127375,1422391.2016433966,13588481.681037448,-1.2786890843120233,385.44595089769587,0.6675971558024861,1095,0.0,3.3720970307161875,0.23724109736844995,20,19,0.8441958680515923,0.15580413194840773,0.0,0.8441958680515923,0.19449099858831637,0.19949409778077778,0.3231419242988494,0.8465052535404294
0.4,1.05,5.25,5.5125,1.4500000000000002,9575599.0,25292826.340481512,15717227.340481512,1.6413832012474114,1.6413832012474114,2586461.6527466606,649258.4494308456,1937203.203315815,133982.40772500003,517616.14183124993,651598.54955625,1285604.653759565,13780024.137165697,-1.017539470972916,16.626855632372912,-0.7366190811547608,1095,0.0,2.410113870903699,0.331934523782493,20,19,0.8469352813605753,0.15306471863942472,0.0,0.8469352813605753,0.17337773389685246,0.17805146721478732,0.28588168204508946,0.8492462311557789
